"Type","Subpopulation","Indicator","Response","TypePlainLanguage","SubpopulationPlainLanguage","SubpopulationFlag","IndicatorPlainLanguage","Category","CategoryConditionPlainLanguage","MetricCategory","ID1Risk","ID2Condition","Estimate.P.T3.Status.AttRisk","LCB95.P.T3.Status.AttRisk","UCB95.P.T3.Status.AttRisk","Estimate.Ratio.T3.Status.RelRisk","LCB95.Ratio.T3.Status.RelRisk","UCB95.Ratio.T3.Status.RelRisk","Count.NResp.T3.Status.Condition","Estimate.P.T3.Status.Condition","StdError.P.T3.Status.Condition","LCB95.P.T3.Status.Condition","UCB95.P.T3.Status.Condition","Estimate.U.T3.Status.Condition","StdError.U.T3.Status.Condition","LCB95.U.T3.Status.Condition","UCB95.U.T3.Status.Condition","CI95.P.T3.Status.Condition","NationalRef.Estimate.P.T3.Status.Condition","NationalRef.LCB95.P.T3.Status.Condition","NationalRef.UCB95.P.T3.Status.Condition","NationalRef.LCB95.U.T3.Status.Condition","NationalRef.UCB95.U.T3.Status.Condition"
"Mississippi_Basins","Upper Mississippi Region","Streambed_Sediment","MacroInvert_MMI","Mississippi River Basin","Upper Mississippi","Keep","Streambed Sediments","Poor","Most Disturbed","Physical","Mississippi_Basins-Upper Mississippi Region-Streambed_Sediment-MacroInvert_MMI","Mississippi_Basins-Upper Mississippi Region-Streambed_Sediment",-0.0396633774636557,-0.154533646260621,0.0637778795446756,0.814025813311068,0.454952595359475,1.45649905395785,44,19.59228546,3.656989322,12.4247181,26.75985283,22762.73952,4306.285985,14322.57408,31202.90496,14.33513473,21.75541281,18.74071829,24.77010733,222658.2306,303920.719
"Mississippi_Basins","Lower Mississippi Region","Streambed_Sediment","MacroInvert_MMI","Mississippi River Basin","Lower Mississippi","Keep","Streambed Sediments","Poor","Most Disturbed","Physical","Mississippi_Basins-Lower Mississippi Region-Streambed_Sediment-MacroInvert_MMI","Mississippi_Basins-Lower Mississippi Region-Streambed_Sediment",0.0383486264267038,-0.0102740597555118,0.0846311895613708,1.44367357571315,1.12991592261301,1.84455617581929,8,8.386615033,3.585838854,1.358500024,15.41473004,5787.498355,2304.308034,1271.1376,10303.85911,14.056230016,21.75541281,18.74071829,24.77010733,222658.2306,303920.719
"Mississippi_Basins","Upper Missouri Region","Streambed_Sediment","MacroInvert_MMI","Mississippi River Basin","Upper Missouri","Keep","Streambed Sediments","Poor","Most Disturbed","Physical","Mississippi_Basins-Upper Missouri Region-Streambed_Sediment-MacroInvert_MMI","Mississippi_Basins-Upper Missouri Region-Streambed_Sediment",-0.145218106719654,-0.411043931051843,0.0705289303211905,0.558994900000123,0.255393202840014,1.2235067133791,45,28.75338322,7.605684788,13.84651495,43.66025148,17326.85822,6104.288025,5362.673537,29291.0429,29.81373653,21.75541281,18.74071829,24.77010733,222658.2306,303920.719
"Mississippi_Basins","Lower Missouri Region","Streambed_Sediment","MacroInvert_MMI","Mississippi River Basin","Lower Missouri","Keep","Streambed Sediments","Poor","Most Disturbed","Physical","Mississippi_Basins-Lower Missouri Region-Streambed_Sediment-MacroInvert_MMI","Mississippi_Basins-Lower Missouri Region-Streambed_Sediment",0.233382579412074,0.0301049173027481,0.394055831364253,1.95214797097312,1.26063266280848,3.02299140186046,29,31.32588974,5.863711588,19.83322621,42.81855327,21563.41051,4613.958876,12520.21728,30606.60373,22.98532706,21.75541281,18.74071829,24.77010733,222658.2306,303920.719
"Mississippi_Basins","Ohio Region","Streambed_Sediment","MacroInvert_MMI","Mississippi River Basin","Ohio","Keep","Streambed Sediments","Poor","Most Disturbed","Physical","Mississippi_Basins-Ohio Region-Streambed_Sediment-MacroInvert_MMI","Mississippi_Basins-Ohio Region-Streambed_Sediment",0.125714472748475,-0.0282843202368044,0.256649967213885,1.48828459608515,0.973369630706216,2.27559086401461,38,29.16208342,5.342202183,18.69155954,39.6326073,44115.64589,9611.379553,25277.68813,62953.60366,20.94104776,21.75541281,18.74071829,24.77010733,222658.2306,303920.719
"Mississippi_Basins","Tennessee Region","Streambed_Sediment","MacroInvert_MMI","Mississippi River Basin","Tennessee","Keep","Streambed Sediments","Poor","Most Disturbed","Physical","Mississippi_Basins-Tennessee Region-Streambed_Sediment-MacroInvert_MMI","Mississippi_Basins-Tennessee Region-Streambed_Sediment",0.126866367526334,-0.19798227816937,0.363628031859018,2.12121731941286,0.597724468197856,7.52782118781803,8,12.94134752,6.145119763,0.897134108,24.98556094,5089.763546,2348.129385,487.5145213,9692.012571,24.088426832,21.75541281,18.74071829,24.77010733,222658.2306,303920.719
"Stream_Size","SmallStreams","Streambed_Sediment","MacroInvert_MMI","Stream Size","Small Streams","Keep","Streambed Sediments","Poor","Most Disturbed","Physical","Stream_Size-SmallStreams-Streambed_Sediment-MacroInvert_MMI","Stream_Size-SmallStreams-Streambed_Sediment",0.161401440609633,0.0912261569380287,0.226157806828906,1.80186274318498,1.46124631842574,2.22187683509506,104,23.02421724,2.359115052,18.4004367,27.64799778,171785.1262,19162.53391,134227.2499,209343.0025,9.24756108,21.75541281,18.74071829,24.77010733,222658.2306,303920.719
"Stream_Size","LargeStreams","Streambed_Sediment","MacroInvert_MMI","Stream Size","Large Streams","Keep","Streambed Sediments","Poor","Most Disturbed","Physical","Stream_Size-LargeStreams-Streambed_Sediment-MacroInvert_MMI","Stream_Size-LargeStreams-Streambed_Sediment",0.184265908339256,0.0865247534189684,0.271548834204177,2.08143249123761,1.55797632539831,2.78076190565477,82,19.94057244,2.272495704,15.48656271,24.39458218,62492.75373,7385.28831,48017.85463,76967.65284,8.90801947,21.75541281,18.74071829,24.77010733,222658.2306,303920.719
"Stream_Size","RiversMajor","Streambed_Sediment","MacroInvert_MMI","Stream Size","Major Rivers","Keep","Streambed Sediments","Poor","Most Disturbed","Physical","Stream_Size-RiversMajor-Streambed_Sediment-MacroInvert_MMI","Stream_Size-RiversMajor-Streambed_Sediment",0.0449561174847483,-0.00502111623882251,0.0924481060226181,1.25925754133316,1.00390092586054,1.57956777860838,76,17.25356364,1.703905437,13.91397035,20.59315693,10834.07497,1083.143221,8711.153267,12956.99667,6.67918658,21.75541281,18.74071829,24.77010733,222658.2306,303920.719
"Stream_Size","RiversOther","Streambed_Sediment","MacroInvert_MMI","Stream Size","Other Rivers","Keep","Streambed Sediments","Poor","Most Disturbed","Physical","Stream_Size-RiversOther-Streambed_Sediment-MacroInvert_MMI","Stream_Size-RiversOther-Streambed_Sediment",0.122627943285647,0.0444702694558333,0.194392700408402,1.64427439185777,1.26186385350778,2.14257526135134,90,20.67256744,1.810340864,17.12436455,24.22077033,18177.51989,1607.521461,15026.83572,21328.20406,7.09640578,21.75541281,18.74071829,24.77010733,222658.2306,303920.719
"National","National","Instream_Habitat","MacroInvert_MMI","National","National","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","National-National-Instream_Habitat-MacroInvert_MMI","National-National-Instream_Habitat",0.0597727767279346,0.0217050624391387,0.0963591883793208,1.43495110603207,1.1785085858585,1.74719531228759,287,14.48615524,1.382051361,11.77738435,17.19492613,175315.0923,18023.64908,139989.3893,210640.7954,5.41754178,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"WSA3_Ecoregions","Eastern Highlands","Instream_Habitat","MacroInvert_MMI","WSA3 Ecoregions","Eastern Highlands","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","WSA3_Ecoregions-Eastern Highlands-Instream_Habitat-MacroInvert_MMI","WSA3_Ecoregions-Eastern Highlands-Instream_Habitat",0.0609745149725786,-0.0204409320402035,0.135894265072225,1.39082879840473,0.940617040305917,2.05652743208099,75,16.60658775,2.992776775,10.74085306,22.47232244,70980.40698,14195.69103,43157.36383,98803.45013,11.73146938,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"WSA3_Ecoregions","Plains and Lowlands","Instream_Habitat","MacroInvert_MMI","WSA3 Ecoregions","Plains & Lowlands","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","WSA3_Ecoregions-Plains and Lowlands-Instream_Habitat-MacroInvert_MMI","WSA3_Ecoregions-Plains and Lowlands-Instream_Habitat",0.0647162488833478,0.024280468558538,0.103476289123237,1.6678177885684,1.37382620796366,2.02472202069008,105,10.2554983,1.606203156,7.107397962,13.40359864,56635.69904,9276.514076,38454.06555,74817.33254,6.296200678,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"WSA3_Ecoregions","West","Instream_Habitat","MacroInvert_MMI","WSA3 Ecoregions","Western Mountains & Xeric","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","WSA3_Ecoregions-West-Instream_Habitat-MacroInvert_MMI","WSA3_Ecoregions-West-Instream_Habitat",0.0773343077195114,-0.0171971342742121,0.163080634985411,1.39632176318593,0.964887820488871,2.02066439739991,107,20.68878652,2.587166532,15.61803329,25.75953974,47698.9863,6163.351333,35619.03966,59778.93293,10.14150645,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"WSA9_Ecoregions","Coastal Plains","Instream_Habitat","MacroInvert_MMI","WSA9 Ecoregions","Coastal Plains","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","WSA9_Ecoregions-Coastal Plains-Instream_Habitat-MacroInvert_MMI","WSA9_Ecoregions-Coastal Plains-Instream_Habitat",0.0895018079651253,0.015850331617692,0.157641378814411,1.54142212287434,1.20260834139428,1.97569073746135,36,18.05756051,4.053511272,10.11282441,26.00229662,35902.74802,8763.886302,18725.8465,53079.64953,15.88947221,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"WSA9_Ecoregions","Northern Appalachians","Instream_Habitat","MacroInvert_MMI","WSA9 Ecoregions","Northern Appalachians","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","WSA9_Ecoregions-Northern Appalachians-Instream_Habitat-MacroInvert_MMI","WSA9_Ecoregions-Northern Appalachians-Instream_Habitat",0.119861801566694,-0.0244331094304695,0.24383228030175,1.60681007467463,0.982365524893751,2.62818528404193,54,22.49383373,3.897288372,14.85528889,30.13237858,31059.87158,5629.367589,20026.51385,42093.22931,15.27708969,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"WSA9_Ecoregions","Northern Plains","Instream_Habitat","MacroInvert_MMI","WSA9 Ecoregions","Northern Plains","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","WSA9_Ecoregions-Northern Plains-Instream_Habitat-MacroInvert_MMI","WSA9_Ecoregions-Northern Plains-Instream_Habitat",0.0294060631080858,-0.0218116488264886,0.0780565171543539,1.44022332516359,0.854941228590875,2.42618224151393,17,6.882183706,1.727716981,3.495920648,10.26844676,1865.603401,462.3306163,959.4520442,2771.754758,6.772526112,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"WSA9_Ecoregions","Southern Appalachians","Instream_Habitat","MacroInvert_MMI","WSA9 Ecoregions","Southern Appalachians","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","WSA9_Ecoregions-Southern Appalachians-Instream_Habitat-MacroInvert_MMI","WSA9_Ecoregions-Southern Appalachians-Instream_Habitat",0.0474942286734639,-0.0532733036786102,0.138621247456208,1.36053602540012,0.764651243895669,2.42078763513281,21,13.79703191,4.144580587,5.673803227,21.92026059,39920.5354,13211.32604,14026.81218,65814.25862,16.246457363,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"WSA9_Ecoregions","Southern Plains","Instream_Habitat","MacroInvert_MMI","WSA9 Ecoregions","Southern Plains","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","WSA9_Ecoregions-Southern Plains-Instream_Habitat-MacroInvert_MMI","WSA9_Ecoregions-Southern Plains-Instream_Habitat",0.0751986023054894,-0.0278821222556196,0.167941919934444,2.07567689155755,1.07146997410872,4.02105020416451,13,7.517577207,2.065778852,3.468725057,11.56642936,2918.145746,754.8245477,1438.716818,4397.574674,8.097704303,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"WSA9_Ecoregions","Temporate Plains","Instream_Habitat","MacroInvert_MMI","WSA9 Ecoregions","Temperate Plains","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","WSA9_Ecoregions-Temporate Plains-Instream_Habitat-MacroInvert_MMI","WSA9_Ecoregions-Temporate Plains-Instream_Habitat",-0.00751616381186326,-0.0360829502003754,0.0202629816986583,0.8818617980369,0.54156264102205,1.43599312790339,33,6.303245791,1.271585355,3.810984292,8.79550729,11714.60005,2211.467902,7380.20261,16048.99749,4.984522998,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"WSA9_Ecoregions","Upper Midwest","Instream_Habitat","MacroInvert_MMI","WSA9 Ecoregions","Upper Midwest","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","WSA9_Ecoregions-Upper Midwest-Instream_Habitat-MacroInvert_MMI","WSA9_Ecoregions-Upper Midwest-Instream_Habitat",0.0608789649634927,-0.0213423532697363,0.13648120473555,2.49471513209874,1.39474834499115,4.46216954669475,6,4.165962748,1.735278776,0.764878843,7.567046653,4234.601829,1751.733429,801.2673981,7667.936261,6.80216781,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"WSA9_Ecoregions","Western Mountains","Instream_Habitat","MacroInvert_MMI","WSA9 Ecoregions","Western Mountains","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","WSA9_Ecoregions-Western Mountains-Instream_Habitat-MacroInvert_MMI","WSA9_Ecoregions-Western Mountains-Instream_Habitat",0.109248740588263,-0.0135391058588392,0.217161132158523,1.5769942508387,1.00970232058914,2.4630139165445,65,20.7403568,3.015416954,14.83024817,26.65046543,38688.56657,5589.138128,27734.05714,49643.076,11.82021726,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"WSA9_Ecoregions","Xeric","Instream_Habitat","MacroInvert_MMI","WSA9 Ecoregions","Xeric","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","WSA9_Ecoregions-Xeric-Instream_Habitat-MacroInvert_MMI","WSA9_Ecoregions-Xeric-Instream_Habitat",-0.0115950918651739,-0.125554595214311,0.0908263053282958,0.944620994338554,0.553289789346728,1.61273321887742,42,20.47024003,4.139180165,12.35759598,28.58288408,9010.419726,1948.746263,5190.947235,12829.89222,16.2252881,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Std_Fed_Regions","Region_1","Instream_Habitat","MacroInvert_MMI","EPA Regions","EPA Region 1","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Std_Fed_Regions-Region_1-Instream_Habitat-MacroInvert_MMI","Std_Fed_Regions-Region_1-Instream_Habitat",0.189374190296383,-0.00596125486311649,0.346779808684521,2.87848702247605,1.51343711806132,5.47474846472433,17,12.60187854,4.525674684,3.731719153,21.47203792,6807.071301,2411.095831,2081.410309,11532.73229,17.740318767,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Std_Fed_Regions","Region_2","Instream_Habitat","MacroInvert_MMI","EPA Regions","EPA Region 2","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Std_Fed_Regions-Region_2-Instream_Habitat-MacroInvert_MMI","Std_Fed_Regions-Region_2-Instream_Habitat",0.0737746912800624,-0.0779666655861058,0.204155981904232,1.35254118423721,0.795219346545142,2.30045667652018,24,22.59336394,4.696812691,13.38778022,31.79894765,11524.17305,2578.043033,6471.301551,16577.04454,18.41116743,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Std_Fed_Regions","Region_3","Instream_Habitat","MacroInvert_MMI","EPA Regions","EPA Region 3","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Std_Fed_Regions-Region_3-Instream_Habitat-MacroInvert_MMI","Std_Fed_Regions-Region_3-Instream_Habitat",0.0797177063756102,-0.217965936974048,0.304644346571235,1.44527893332301,0.478141255659091,4.36864874215455,15,19.45367159,7.061490058,5.613405397,33.29393778,27278.99627,11406.96627,4921.753205,49636.23934,27.680532383,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Std_Fed_Regions","Region_4","Instream_Habitat","MacroInvert_MMI","EPA Regions","EPA Region 4","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Std_Fed_Regions-Region_4-Instream_Habitat-MacroInvert_MMI","Std_Fed_Regions-Region_4-Instream_Habitat",0.100340466975564,0.0425037896319813,0.154683573054922,1.89919045675832,1.58476543784975,2.27599889857254,22,12.31516598,2.914495116,6.602860519,18.02747144,30549.03691,7646.94669,15561.29681,45536.77702,11.424610921,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Std_Fed_Regions","Region_5","Instream_Habitat","MacroInvert_MMI","EPA Regions","EPA Region 5","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Std_Fed_Regions-Region_5-Instream_Habitat-MacroInvert_MMI","Std_Fed_Regions-Region_5-Instream_Habitat",0.0438535816350007,-0.012708999590598,0.0972569872275244,1.42818574508609,0.955990610623642,2.13361355205832,34,10.50977659,2.001770288,6.586378922,14.43317426,24257.67139,4625.550908,15191.7582,33323.58457,7.846795338,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Std_Fed_Regions","Region_6","Instream_Habitat","MacroInvert_MMI","EPA Regions","EPA Region 6","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Std_Fed_Regions-Region_6-Instream_Habitat-MacroInvert_MMI","Std_Fed_Regions-Region_6-Instream_Habitat",-0.000715663345926654,-0.0984119910774033,0.0882912358926453,0.996090958660595,0.596973148223303,1.66204661110527,36,18.29480622,5.704007378,7.115157194,29.47445525,22881.89047,8020.003176,7162.97309,38600.80785,22.359298056,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Std_Fed_Regions","Region_7","Instream_Habitat","MacroInvert_MMI","EPA Regions","EPA Region 7","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Std_Fed_Regions-Region_7-Instream_Habitat-MacroInvert_MMI","Std_Fed_Regions-Region_7-Instream_Habitat",-0.00317814032469843,-0.0337213543449884,0.0264626178076793,0.936384864085764,0.494670595888863,1.77252624468892,17,4.980059702,1.169999811,2.686902211,7.273217193,5184.593142,1106.671552,3015.556759,7353.629526,4.586314982,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Std_Fed_Regions","Region_8","Instream_Habitat","MacroInvert_MMI","EPA Regions","EPA Region 8","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Std_Fed_Regions-Region_8-Instream_Habitat-MacroInvert_MMI","Std_Fed_Regions-Region_8-Instream_Habitat",0.124085937569476,0.0270242452063544,0.21146499182165,1.8555120589487,1.27660391931435,2.69694064761544,57,16.34637308,2.80461215,10.84943428,21.84331189,20969.22492,3616.514096,13880.98754,28057.4623,10.99387761,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Std_Fed_Regions","Region_9","Instream_Habitat","MacroInvert_MMI","EPA Regions","EPA Region 9","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Std_Fed_Regions-Region_9-Instream_Habitat-MacroInvert_MMI","Std_Fed_Regions-Region_9-Instream_Habitat",-0.060868990143307,-0.183778869725528,0.0492793518872096,0.667726677315823,0.297182468001219,1.50028673830584,26,17.26787385,4.78630259,7.886893157,26.64885455,4492.027417,1272.180061,1998.600315,6985.454519,18.761961393,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Std_Fed_Regions","Region_10","Instream_Habitat","MacroInvert_MMI","EPA Regions","EPA Region 10","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Std_Fed_Regions-Region_10-Instream_Habitat-MacroInvert_MMI","Std_Fed_Regions-Region_10-Instream_Habitat",0.0768925989511743,-0.103588619591362,0.227857864113673,1.38608724504789,0.703644081131953,2.73041144294678,39,20.82254976,4.111808886,12.76355243,28.88154709,21370.40745,4474.140806,12601.25261,30139.56229,16.11799466,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Land_Owner","BLM","Instream_Habitat","MacroInvert_MMI","Land Owner","Bureau of Land Management","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Land_Owner-BLM-Instream_Habitat-MacroInvert_MMI","Land_Owner-BLM-Instream_Habitat",0.0771317345270284,-0.0619908793134984,0.198029049018156,2.54446551341041,0.876020529650933,7.39058564245603,9,5.371336537,2.245451721,0.970332035,9.772341038,1008.851191,376.468564,270.9863646,1746.716018,8.802009003,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Land_Owner","Native American","Instream_Habitat","MacroInvert_MMI","Land Owner","Native American","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Land_Owner-Native American-Instream_Habitat-MacroInvert_MMI","Land_Owner-Native American-Instream_Habitat",-0.110375320514074,-0.440887441298354,0.144323618161484,0.647683192039508,0.200197906908736,2.0953941213867,6,28.21426978,10.55454893,7.527734013,48.90080555,1020.948666,425.4786444,187.0258467,1854.871485,41.373071537,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Land_Owner","NPS","Instream_Habitat","MacroInvert_MMI","Land Owner","National Park Service","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Land_Owner-NPS-Instream_Habitat-MacroInvert_MMI","Land_Owner-NPS-Instream_Habitat",-0.0758408414614347,-0.258488772111251,0.0802988935572878,0.232708857007945,0.0296295918772144,1.82767998811314,2,9.187448776,7.485231059,0,23.85823207,1068.219263,807.3321181,0,2650.561138,23.85823207,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Land_Owner","USFS","Instream_Habitat","MacroInvert_MMI","Land Owner","US Forest Service","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Land_Owner-USFS-Instream_Habitat-MacroInvert_MMI","Land_Owner-USFS-Instream_Habitat",0.136150175067037,-0.127916742336956,0.338393968254637,1.67822546654974,0.81459552661656,3.45747137634582,33,22.70619411,4.900196303,13.10198584,32.31040238,32708.73718,7879.234464,17265.7214,48151.75295,19.20841654,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Mississippi_Basins","Arkansas-White-Red Region","Instream_Habitat","MacroInvert_MMI","Mississippi River Basin","Arkansas-White-Red","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Mississippi_Basins-Arkansas-White-Red Region-Instream_Habitat-MacroInvert_MMI","Mississippi_Basins-Arkansas-White-Red Region-Instream_Habitat",-0.00694874719079475,-0.0959866831261516,0.0748557486328485,0.952129478418195,0.51843525643562,1.74862826634454,22,14.37983154,3.101595091,8.300816864,20.45884621,7276.161337,1511.804156,4313.07964,10239.24304,12.158029346,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Mississippi_Basins","Upper Mississippi Region","Instream_Habitat","MacroInvert_MMI","Mississippi River Basin","Upper Mississippi","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Mississippi_Basins-Upper Mississippi Region-Instream_Habitat-MacroInvert_MMI","Mississippi_Basins-Upper Mississippi Region-Instream_Habitat",0.0202239010676862,-0.0169308377350978,0.0560211487174066,1.75104190938497,0.989240893900223,3.09949557011723,7,2.675608088,1.204667255,0.314503655,5.03671252,3108.579143,1385.38955,393.2655203,5823.892766,4.722208865,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Mississippi_Basins","Lower Mississippi Region","Instream_Habitat","MacroInvert_MMI","Mississippi River Basin","Lower Mississippi","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Mississippi_Basins-Lower Mississippi Region-Instream_Habitat-MacroInvert_MMI","Mississippi_Basins-Lower Mississippi Region-Instream_Habitat",0.173051675402292,-0.0681708890661963,0.359799505346212,1.47608574748982,0.952453329116605,2.28759674341571,20,43.95540201,9.961254603,24.43170174,63.47910227,30333.07429,8683.167183,13314.37934,47351.76924,39.04740053,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Mississippi_Basins","Upper Missouri Region","Instream_Habitat","MacroInvert_MMI","Mississippi River Basin","Upper Missouri","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Mississippi_Basins-Upper Missouri Region-Instream_Habitat-MacroInvert_MMI","Mississippi_Basins-Upper Missouri Region-Instream_Habitat",0.149557707886735,0.0333435055351962,0.251800307186372,2.7282652400965,1.81340884643552,4.10466246205307,32,10.17544839,2.656589216,4.968629208,15.38226758,6131.749793,1534.828829,3123.540565,9139.959021,10.413638372,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Mississippi_Basins","Lower Missouri Region","Instream_Habitat","MacroInvert_MMI","Mississippi River Basin","Lower Missouri","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Mississippi_Basins-Lower Missouri Region-Instream_Habitat-MacroInvert_MMI","Mississippi_Basins-Lower Missouri Region-Instream_Habitat",0.039353324776218,-0.0266942978787403,0.101152079518513,1.65686017177224,1.00180336735518,2.7402439622983,10,6.165653581,2.474073135,1.316559341,11.01474782,4244.173759,1704.02755,904.3411319,7584.006386,9.698188479,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Mississippi_Basins","Ohio Region","Instream_Habitat","MacroInvert_MMI","Mississippi River Basin","Ohio","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Mississippi_Basins-Ohio Region-Instream_Habitat-MacroInvert_MMI","Mississippi_Basins-Ohio Region-Instream_Habitat",0.0979620767965624,-0.012159868084858,0.196102868179562,1.5888458341519,1.12752660788503,2.23891043195609,29,18.44300059,4.60355202,9.420204434,27.46579676,27900.09451,7525.623964,13150.14257,42650.04644,18.045592326,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Stream_Size","SmallStreams","Instream_Habitat","MacroInvert_MMI","Stream Size","Small Streams","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Stream_Size-SmallStreams-Instream_Habitat-MacroInvert_MMI","Stream_Size-SmallStreams-Instream_Habitat",0.0711741012007381,0.0173673368454564,0.122034527622279,1.45736379117098,1.13872357792725,1.86516663129279,82,16.59829356,2.134039636,12.41565274,20.78093439,123840.9074,16882.11596,90752.56812,156929.2466,8.36528165,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Stream_Size","LargeStreams","Instream_Habitat","MacroInvert_MMI","Stream Size","Large Streams","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Stream_Size-LargeStreams-Instream_Habitat-MacroInvert_MMI","Stream_Size-LargeStreams-Instream_Habitat",0.00173758947765446,-0.037918542197044,0.0398785648896349,1.01782239494952,0.686918318520343,1.50813044248447,63,9.679424563,1.358242619,7.017317947,12.34153118,30334.83102,4216.505232,22070.63263,38599.02942,5.324213233,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Stream_Size","RiversMajor","Instream_Habitat","MacroInvert_MMI","Stream Size","Major Rivers","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Stream_Size-RiversMajor-Instream_Habitat-MacroInvert_MMI","Stream_Size-RiversMajor-Instream_Habitat",0.0669958433138149,0.0264487626070226,0.105854193432328,1.50430863417284,1.23819791405569,1.82761127373791,71,14.22312974,1.549723369,11.18572775,17.26053172,8931.166745,969.8038521,7030.386123,10831.94737,6.07480397,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
"Stream_Size","RiversOther","Instream_Habitat","MacroInvert_MMI","Stream Size","Other Rivers","Keep","In-Stream Fish Habitat","Poor","Most Disturbed","Physical","Stream_Size-RiversOther-Instream_Habitat-MacroInvert_MMI","Stream_Size-RiversOther-Instream_Habitat",0.0853795646950233,0.03123144431582,0.136501142848638,1.66526374715309,1.27580695961551,2.17360732098378,71,13.88388373,1.539233493,10.86704152,16.90072594,12208.18718,1371.247679,9520.591111,14895.78324,6.03368442,14.48615524,11.77738435,17.19492613,139989.3893,210640.7954
