Survey_1,Survey_2,Type,Subpopulation,Indicator,Category,DiffEst.P,StdError.P,LCB95Pct.P,UCB95Pct.P,DiffEst.UP,NResp_1,Estimate.P_1,StdError.P_1,LCB95Pct.P_1,UCB95Pct.P_1,Estimate.U_1,StdError.U_1,LCB95Pct.U_1,UCB95Pct.U_1,NResp_2,Estimate.P_2,StdError.P_2,LCB95Pct.P_2,UCB95Pct.P_2,Estimate.U_2,StdError.U_2,LCB95Pct.U_2,UCB95Pct.U_2
WSA/EMAP West 2000-2004,NRSA 2008-2009,Mississippi_Basins,Upper Missouri Region,Nitrogen_Conc_Class,1000 - 10000,-5.821377678,4.773194405,-15.1766668,3.533911447,-3273.970041,37,21.31322874,3.745132475,13.97290398,28.65355351,9709.877342,1945.859046,5896.063692,13523.69099,51,15.49185107,2.849798883,9.906347892,21.07735424,8712.689516,1211.32705,6338.532123,11086.84691
WSA/EMAP West 2000-2004,NRSA 2008-2009,Mississippi_Basins,Upper Missouri Region,Nitrogen_Conc_Class,> 10000,-0.514424985,0.32755623,-1.156423399,0,-289.3150185,2,0.514424985,0.32755623,0,1.156423399,234.3616526,148.3030775,0,525.0303433,NA,NA,NA,NA,NA,NA,NA,NA,NA
WSA/EMAP West 2000-2004,NRSA 2008-2009,Mississippi_Basins,Upper Missouri Region,Nitrogen_Conc_Class,Not Assessed,1.87021777,1.600029716,0,5.006218388,1051.819223,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.87021777,1.600029716,0,5.006218388,1051.819223,900.5273651,0,2816.820426
WSA/EMAP West 2000-2004,NRSA 2008-2009,Mississippi_Basins,Lower Missouri Region,Nitrogen_Conc_Class,< 100,1.671209641,2.153273199,-2.549128279,5.89154756,967.0362144,1,0.997144246,0.88293345,0,2.727662009,600.358639,530.9309952,0,1640.964268,2,2.668353886,1.963928205,0,6.517582436,1544.028217,1146.626287,0,3791.374444
WSA/EMAP West 2000-2004,NRSA 2008-2009,Mississippi_Basins,Lower Missouri Region,Nitrogen_Conc_Class,100 - 1000,-13.98985001,6.202952749,-26.147414,-1.832286023,-8095.149324,37,53.76278112,5.931920376,42.13643082,65.38913141,32369.38913,3878.043226,24768.56407,39970.21418,31,39.77293111,6.532722044,26.96903118,52.57683103,23014.38659,4472.960259,14247.54557,31781.2276
WSA/EMAP West 2000-2004,NRSA 2008-2009,Mississippi_Basins,Lower Missouri Region,Nitrogen_Conc_Class,1000 - 10000,12.04613284,7.574032496,-2.798698067,26.89096375,6970.428138,21,39.94575333,6.317425398,27.56382708,52.32767959,24050.46031,4477.703039,15274.32362,32826.597,36,51.99188617,6.913035752,38.44258508,65.54118727,30084.81735,5620.213836,19069.40064,41100.23405
WSA/EMAP West 2000-2004,NRSA 2008-2009,Mississippi_Basins,Lower Missouri Region,Nitrogen_Conc_Class,> 10000,0.194946505,3.259005802,-6.192587494,6.582480503,112.8047166,6,5.294321307,1.771873558,1.821512948,8.767129666,3187.594522,1012.141471,1203.833691,5171.355352,4,5.489267812,2.735248236,0.12827978,10.85025584,3176.334456,1581.563393,76.52716672,6276.141745
WSA/EMAP West 2000-2004,NRSA 2008-2009,Mississippi_Basins,Lower Missouri Region,Nitrogen_Conc_Class,Not Assessed,0.07756102,0.066256105,0,0.207420599,44.88025533,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.07756102,0.066256105,0,0.207420599,44.88025533,37.94070627,0,119.2426732
WSA/EMAP West 2000-2004,NRSA 2008-2009,Mississippi_Basins,Ohio Region,Nitrogen_Conc_Class,< 100,-0.236779189,1.105487676,-2.40349522,1.929936842,-293.1989345,2,1.232208419,0.758000208,0,2.717861526,1749.681966,1062.433959,0,3832.014262,1,0.99542923,0.804697886,0,2.572608105,1232.620108,991.3259978,0,3175.58336
WSA/EMAP West 2000-2004,NRSA 2008-2009,Mississippi_Basins,Ohio Region,Nitrogen_Conc_Class,100 - 1000,11.53200932,6.07850784,-0.381647128,23.44566576,14279.85651,43,58.96153892,5.311005637,48.55215915,69.37091869,83722.8019,8506.626159,67050.121,100395.4828,49,70.49354824,6.62378683,57.51116461,83.47593186,87290.75098,11839.80027,64085.16886,110496.3331
WSA/EMAP West 2000-2004,NRSA 2008-2009,Mississippi_Basins,Ohio Region,Nitrogen_Conc_Class,1000 - 10000,-14.11149654,6.152944432,-26.17104603,-2.051947057,-17473.98395,28,39.80625266,5.263165903,29.49063705,50.12186828,56523.1347,8071.994602,40702.31599,72343.9534,18,25.69475612,6.411041042,13.12934657,38.26016567,31817.30263,9123.760277,13935.06109,49699.54418
WSA/EMAP West 2000-2004,NRSA 2008-2009,Mississippi_Basins,Ohio Region,Nitrogen_Conc_Class,> 10000,2.816266415,1.744189895,0,6.234815791,3487.326379,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2.816266415,1.744189895,0,6.234815791,3487.326379,2125.513018,0,7653.255342
WSA/EMAP West 2000-2004,NRSA 2008-2009,Mississippi_Basins,Tennessee Region,Nitrogen_Conc_Class,< 100,-15.76428444,5.800999703,-27.13403493,-4.394533943,-5312.972449,5,18.18224124,6.468284798,5.504635989,30.85984648,5549.03018,2020.573428,1588.779034,9509.281326,1,2.4179568,2.079748288,0,6.494188541,814.9141127,679.0761768,0,2145.878962
WSA/EMAP West 2000-2004,NRSA 2008-2009,Mississippi_Basins,Tennessee Region,Nitrogen_Conc_Class,100 - 1000,-2.574806603,13.20217226,-28.45058874,23.30097554,-867.7765617,16,67.21968191,7.547337944,52.42717137,82.01219246,20514.74506,2659.950394,15301.33809,25728.15204,13,64.64487531,11.39793987,42.30532368,86.98442695,21786.99851,5020.252386,11947.48464,31626.51238
WSA/EMAP West 2000-2004,NRSA 2008-2009,Mississippi_Basins,Tennessee Region,Nitrogen_Conc_Class,1000 - 10000,18.33909104,11.39013971,-3.985172571,40.66335465,6180.749011,5,14.59807685,4.838164956,5.115447785,24.08070591,4455.180633,1435.44646,1641.757269,7268.603996,7,32.93716789,11.05567606,11.26844099,54.60589479,11100.67928,3751.959054,3746.97466,18454.38389
WSA/EMAP West 2000-2004,NRSA 2008-2009,National,National,Phosphorus_Condition,Good,-12.79094667,2.269216037,-17.23852837,-8.343364963,-125770.3019,697,49.67144528,1.716106765,46.30793783,53.03495273,469241.2106,16635.4245,436636.3777,501846.0435,348,36.88049861,1.979955832,32.99985649,40.76114074,362637.0717,23006.23868,317545.6724,407728.4709
WSA/EMAP West 2000-2004,NRSA 2008-2009,National,National,Phosphorus_Condition,Fair,-3.287042302,2.14418856,-7.489574655,0.915490051,-32320.69629,254,20.61550781,1.503379603,17.66893793,23.56207769,194752.6549,14966.42811,165418.9948,224086.315,176,17.32846551,1.59385182,14.20457334,20.45235767,170386.6332,16530.2076,137988.0216,202785.2447
WSA/EMAP West 2000-2004,NRSA 2008-2009,National,National,Phosphorus_Condition,Poor,15.79103851,2.255555703,11.37023056,20.21184645,155269.4833,348,29.71304691,1.597956822,26.58110909,32.84498473,280696.2033,16389.6737,248573.0331,312819.3735,451,45.50408542,2.008826855,41.56685713,49.4413137,447430.7264,22842.64782,402659.9594,492201.4935
WSA/EMAP West 2000-2004,NRSA 2008-2009,National,National,Phosphorus_Condition,Not Assessed,0.286950462,0.137878554,0.016713462,0.557187462,2821.514869,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.286950462,0.137878554,0.016713462,0.557187462,2821.514869,1348.289086,178.9168204,5464.112918
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA3_Ecoregions,Eastern Highlands,Phosphorus_Condition,Good,-11.27549163,3.759202057,-18.64339227,-3.907590986,-42294.36634,120,38.93884889,3.013040235,33.03339854,44.84429923,143692.3246,10539.86282,123034.573,164350.0761,74,27.66335726,3.179793039,21.43107742,33.89563709,103765.2463,13303.86337,77690.15324,129840.3394
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA3_Ecoregions,Eastern Highlands,Phosphorus_Condition,Fair,-11.37867471,3.53355197,-18.30430931,-4.453040111,-42681.40605,57,25.30373604,2.92307822,19.57460801,31.03286408,93375.96656,11544.41856,70749.32195,116002.6112,42,13.92506133,2.175134659,9.661875738,18.18824693,52232.90164,8000.951183,36551.32548,67914.4778
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA3_Ecoregions,Eastern Highlands,Phosphorus_Condition,Poor,22.41573612,3.908783963,14.75466033,30.07681191,84081.4207,72,35.75741507,3.171210596,29.54195652,41.97287363,131952.1824,13308.18001,105868.6289,158035.7359,140,58.17315119,3.354093528,51.59924868,64.74705371,218207.4759,17549.06386,183811.9427,252603.009
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA3_Ecoregions,Eastern Highlands,Phosphorus_Condition,Not Assessed,0.238430217,0.217226686,0,0.664186698,894.3516844,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.238430217,0.217226686,0,0.664186698,894.3516844,811.504328,0,2484.870941
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA3_Ecoregions,Plains and Lowlands,Phosphorus_Condition,Good,-12.5532499,3.593802532,-19.59697343,-5.509526372,-51617.39079,158,51.91791051,2.99762445,46.04267455,57.79314647,176124.3751,11811.34121,152974.5717,199274.1785,177,39.3646606,2.952863666,33.57715417,45.15216704,161862.5524,14781.07459,132892.1785,190832.9262
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA3_Ecoregions,Plains and Lowlands,Phosphorus_Condition,Fair,6.015424076,3.753136105,-1.34058752,13.37143567,24734.67012,52,14.2952793,2.068326817,10.24143323,18.34912537,48494.77009,7144.19854,34492.39825,62497.14192,83,20.31070337,3.179706572,14.07859301,26.54281374,83515.06753,14820.31186,54467.79004,112562.345
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA3_Ecoregions,Plains and Lowlands,Phosphorus_Condition,Poor,6.225919783,3.614940443,-0.859233291,13.31107286,25600.2021,152,33.78681019,2.735304522,28.42571185,39.14790854,114617.1095,9526.138212,95946.22168,133287.9973,228,40.01272998,2.999430912,34.13395342,45.89150654,164527.3324,11720.06654,141556.4241,187498.2408
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA3_Ecoregions,Plains and Lowlands,Phosphorus_Condition,Not Assessed,0.311906044,0.215375397,0,0.734034066,1282.518573,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.311906044,0.215375397,0,0.734034066,1282.518573,885.0897838,0,3017.262672
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA3_Ecoregions,West,Phosphorus_Condition,Good,-13.95326402,4.659534796,-23.0857844,-4.820743633,-27486.32545,419,63.19942466,2.150483053,58.98455532,67.41429399,149424.5109,5793.257839,138069.9342,160779.0876,97,49.24616064,4.349047898,40.72218339,57.77013789,97009.27299,10681.67995,76073.565,117944.981
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA3_Ecoregions,West,Phosphorus_Condition,Fair,-4.782418642,3.175015883,-11.00533542,1.44049814,-9420.814732,145,22.36652332,2.088371077,18.27339122,26.45965542,52881.91825,5250.140557,42591.83184,63172.00465,51,17.58410468,2.451320212,12.77960535,22.38860401,34638.66399,4489.920749,25838.58102,43438.74695
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA3_Ecoregions,West,Phosphorus_Condition,Poor,18.40843279,4.358246991,9.86642565,26.95043993,36262.49557,124,14.43405203,1.417103199,11.65658079,17.21152326,34126.91138,3334.522943,27591.3665,40662.45625,83,32.84248481,4.249016835,24.51456485,41.17040478,64695.9181,9214.724702,46635.38955,82756.44664
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA3_Ecoregions,West,Phosphorus_Condition,Not Assessed,0.327249871,0.291788336,0,0.899144501,644.6446117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.327249871,0.291788336,0,0.899144501,644.6446117,568.2970497,0,1758.486362
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA9_Ecoregions,Coastal Plains,Phosphorus_Condition,Good,-22.45276585,7.949508555,-38.03351631,-6.87201539,-27417.59842,32,56.221842,6.362025916,43.75250033,68.69118366,53450.70886,7558.92824,38635.48175,68265.93597,28,33.76907614,5.86588766,22.27214759,45.26600469,41236.21005,7624.053432,26293.33991,56179.08019
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA9_Ecoregions,Coastal Plains,Phosphorus_Condition,Fair,22.1109482,8.835185561,4.794302708,39.4275937,27000.19689,10,12.42184672,3.668538699,5.231642994,19.61205045,11809.58306,3429.85848,5087.183963,18531.98215,26,34.53279493,8.125289202,18.60752073,50.45806913,42168.80495,13301.43529,16098.47084,68239.13906
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA9_Ecoregions,Coastal Plains,Phosphorus_Condition,Poor,0.341817648,7.319593746,-14.00432248,14.68795777,417.401538,26,31.35631128,5.719970078,20.14537594,42.56724663,29810.78182,5889.245104,18268.07352,41353.49012,39,31.69812893,6.16088886,19.62300865,43.77324921,38707.32789,6342.310624,26276.62749,51138.02829
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA9_Ecoregions,Northern Appalachians,Phosphorus_Condition,Good,-6.266484274,5.621860799,-17.28512897,4.752160417,-7470.302954,43,43.89992216,4.947989102,34.20204172,53.59780259,43512.04414,4925.790659,33857.67186,53166.41643,38,37.63343788,5.092080577,27.65314334,47.61373242,44862.98375,7204.163974,30743.08182,58982.88568
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA9_Ecoregions,Northern Appalachians,Phosphorus_Condition,Fair,-12.61622249,6.176078884,-24.72111467,-0.511330311,-15039.85329,20,33.96653137,5.646432095,22.89972782,45.03333491,33666.41988,6406.638956,21109.63827,46223.2015,18,21.35030888,4.430855695,12.66599129,30.03462646,25451.79537,5539.831437,14593.92528,36309.66547
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA9_Ecoregions,Northern Appalachians,Phosphorus_Condition,Poor,18.88270676,6.227617518,6.676800719,31.08861281,22510.15624,14,22.13354648,4.58482247,13.14745956,31.1196334,21937.9854,4670.502932,12783.96786,31092.00294,37,41.01625324,5.221019988,30.7832421,51.24926438,48895.65254,6713.538412,35737.35905,62053.94604
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA9_Ecoregions,Northern Plains,Phosphorus_Condition,Good,1.866702294,6.722242303,-11.30865052,15.0420551,426.5733197,34,42.94499104,5.991705205,31.20146463,54.68851745,7924.707481,1163.497628,5644.294034,10205.12093,52,44.81169333,5.169230267,34.68018818,54.94319848,10240.23641,1071.629971,8139.880258,12340.59255
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA9_Ecoregions,Northern Plains,Phosphorus_Condition,Fair,4.309459805,5.181617174,-5.846323238,14.46524285,984.7850842,12,11.56591601,3.107928571,5.474487945,17.65734407,2134.276871,555.9530383,1044.628939,3223.924804,14,15.87537582,4.062056464,7.913891443,23.83686019,3627.794205,936.8002481,1791.699458,5463.888952
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA9_Ecoregions,Northern Plains,Phosphorus_Condition,Poor,-10.77896604,7.113397392,-24.72096873,3.163036657,-2463.177627,39,45.48909295,5.871484204,33.98119537,56.99699052,8394.174651,1223.195435,5996.755652,10791.59365,43,34.71012691,4.799920661,25.30245529,44.11779853,7931.856147,1344.136628,5297.396767,10566.31553
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA9_Ecoregions,Northern Plains,Phosphorus_Condition,Not Assessed,4.60280394,3.709105496,0,11.87251713,1051.819223,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4.60280394,3.709105496,0,11.87251713,1051.819223,870.3441691,0,2757.662449
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA9_Ecoregions,Southern Appalachians,Phosphorus_Condition,Good,-14.09837326,4.836984777,-23.57868922,-4.618057301,-36076.26302,77,37.1170014,3.681963272,29.900486,44.33351681,100180.2804,9305.016027,81942.78412,118417.7767,36,23.01862814,4.009079979,15.16097577,30.87628051,58902.26255,11279.2501,36795.33859,81009.18651
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA9_Ecoregions,Southern Appalachians,Phosphorus_Condition,Fair,-11.65662538,4.264719204,-20.01532142,-3.297929334,-29828.08551,37,22.12251072,3.424731601,15.41016013,28.83486132,59709.54668,9703.607903,40690.82467,78728.26869,24,10.46588535,2.340395507,5.878794442,15.05297625,26781.10627,5753.823564,15503.81931,38058.39323
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA9_Ecoregions,Southern Appalachians,Phosphorus_Condition,Poor,25.40549171,4.761184181,16.07374219,34.73724123,65009.99684,58,40.76048788,3.88581043,33.14443938,48.37653637,110014.197,12378.16875,85753.43207,134274.962,103,66.16597958,4.114766426,58.10118558,74.23077358,169311.8233,16144.80291,137668.5911,200955.0556
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA9_Ecoregions,Southern Appalachians,Phosphorus_Condition,Not Assessed,0.349506928,0.319161201,0,0.975051388,894.3516844,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.349506928,0.319161201,0,0.975051388,894.3516844,811.5104942,0,2484.883026
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA9_Ecoregions,Southern Plains,Phosphorus_Condition,Good,-12.79573529,8.23620466,-28.93839979,3.346929212,-4207.076994,20,48.73334365,7.459360546,34.11326563,63.35342167,13263.24962,2329.530771,8697.453209,17829.04603,37,35.93760836,6.115669381,23.95111663,47.92410009,11815.8341,2163.113814,7576.208927,16055.45927
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA9_Ecoregions,Southern Plains,Phosphorus_Condition,Fair,5.012052604,3.613342903,-2.06996935,12.09407456,1647.899923,5,5.934361486,3.202576168,0,12.21129543,1615.093729,850.6391939,0,3282.315913,16,10.94641409,2.861023814,5.338910457,16.55391772,3599.043418,808.8136901,2013.797716,5184.289121
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA9_Ecoregions,Southern Plains,Phosphorus_Condition,Poor,7.082015516,8.449510295,-9.478720349,23.64275138,2328.477721,13,45.33229486,7.240891556,31.1404082,59.52418153,12337.62138,2121.791877,8178.985721,16496.25704,50,52.41431038,6.593623431,39.49104593,65.33757483,17233.1667,3507.237694,10359.10714,24107.22627
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA9_Ecoregions,Southern Plains,Phosphorus_Condition,Not Assessed,0.701667171,0.498199585,0,1.678120415,230.6993498,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.701667171,0.498199585,0,1.678120415,230.6993498,160.8635512,0,545.9861165
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA9_Ecoregions,Temporate Plains,Phosphorus_Condition,Good,-3.200537425,5.787738863,-14.54429715,8.143222298,-4870.658417,45,47.39751932,4.970063619,37.65637362,57.13866501,68291.69779,7899.412948,52809.13291,83774.26266,33,44.19698189,4.942181745,34.51048367,53.88348012,67260.07957,9990.387455,47679.27997,86840.87918
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA9_Ecoregions,Temporate Plains,Phosphorus_Condition,Fair,-4.355545102,5.506936616,-15.14894253,6.437852331,-6628.378174,23,21.6996103,4.040033135,13.78129086,29.61792974,31265.41748,5983.286187,19538.39204,42992.44291,15,17.3440652,3.968282355,9.566374702,25.1217557,26394.63501,6207.63351,14227.8969,38561.37311
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA9_Ecoregions,Temporate Plains,Phosphorus_Condition,Poor,7.556082527,5.909086904,-4.025514987,19.13768004,11499.03659,52,30.90287038,4.481373751,22.11953923,39.68620154,44525.73711,6520.221834,31746.33715,57305.13708,50,38.45895291,4.810257262,29.03102192,47.8868839,58527.80263,7262.413041,44293.73463,72761.87063
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA9_Ecoregions,Upper Midwest,Phosphorus_Condition,Good,-22.42626861,7.207091504,-36.55190839,-8.30062883,-18201.6443,27,61.00359548,5.868811321,49.50093666,72.50625431,33194.01136,3690.039131,25961.66757,40426.35516,27,38.57732687,6.23104208,26.36470881,50.78994494,31310.19226,6640.589474,18294.87605,44325.50846
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA9_Ecoregions,Upper Midwest,Phosphorus_Condition,Fair,6.447882169,3.432220549,-0.279146493,13.17491083,5233.240526,2,3.069841151,1.704155837,0,6.409925216,1670.398954,911.4962235,0,3456.898724,12,9.51772332,2.79265037,4.044229173,14.99121747,7724.789952,1971.085202,3861.533947,11588.04596
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA9_Ecoregions,Upper Midwest,Phosphorus_Condition,Poor,15.97838644,6.815332066,2.62058105,29.33619183,12968.40378,22,35.92656337,5.700963135,24.75288094,47.10024579,19548.79451,3156.138658,13362.87641,25734.71261,46,51.90494981,5.758244483,40.61899801,63.19090161,42127.17908,5459.828285,31426.11228,52828.24588
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA9_Ecoregions,Western Mountains,Phosphorus_Condition,Good,-14.1730274,5.526597578,-25.00495961,-3.341095193,-22646.76416,315,62.46266609,2.483600747,57.59489807,67.3304341,122977.9908,5593.859792,112014.2271,133941.7545,50,48.28963868,5.230690483,38.03767372,58.54160364,77160.93587,10362.62013,56850.57363,97471.2981
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA9_Ecoregions,Western Mountains,Phosphorus_Condition,Fair,-7.189426081,3.597403733,-14.24020783,-0.138644328,-11487.82347,119,24.14608313,2.473075801,19.29894363,28.99322263,47539.38591,5182.582001,37381.71184,57697.05998,34,16.95665705,2.729256093,11.6074134,22.30590069,27094.66384,4025.020929,19205.76778,34983.55989
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA9_Ecoregions,Western Mountains,Phosphorus_Condition,Poor,20.95901546,5.230293784,10.70782802,31.21020291,33489.94302,88,13.39125079,1.556731236,10.34011363,16.44238794,26365.0148,3041.286714,20404.20237,32325.82723,53,34.35026625,5.126936613,24.30165514,44.39887736,54887.52377,8948.996466,37347.813,72427.23454
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA9_Ecoregions,Western Mountains,Phosphorus_Condition,Not Assessed,0.403438022,0.370824891,0,1.130241453,644.6446117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.403438022,0.370824891,0,1.130241453,644.6446117,585.0676169,0,1791.356069
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA9_Ecoregions,Xeric,Phosphorus_Condition,Good,-13.51227157,6.558982974,-26.36764198,-0.656901169,-5026.663881,104,66.86696722,3.491364462,60.02401862,73.70991583,26446.52013,1603.812388,23303.10561,29589.93465,47,53.35469565,5.856469615,41.87622613,64.83316517,19848.33712,2699.146026,14558.10813,25138.56612
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA9_Ecoregions,Xeric,Phosphorus_Condition,Fair,6.771196413,5.602716696,-4.209926526,17.75231935,2518.934604,26,13.50797506,2.72351315,8.169987376,18.84596275,5342.532333,1115.87581,3155.455934,7529.608732,17,20.27917147,4.907506642,10.6606352,29.89770775,7544.000151,1902.790722,3814.598866,11273.40144
WSA/EMAP West 2000-2004,NRSA 2008-2009,WSA9_Ecoregions,Xeric,Phosphorus_Condition,Poor,6.74107516,5.091657079,-3.238389338,16.72053966,2507.729277,36,19.62505771,3.143557353,13.46379852,25.78631691,7761.896576,1274.107761,5264.691252,10259.1019,30,26.36613287,4.434804613,17.67407555,35.05819019,9808.394323,1631.23485,6611.232767,13005.55588
WSA/EMAP West 2000-2004,NRSA 2008-2009,Std_Fed_Regions,Region_1,Phosphorus_Condition,Good,-5.972348351,8.899901757,-23.41583526,11.47113856,-2594.045404,27,48.57116115,9.113573439,30.70888543,66.43343686,13197.6856,2484.710042,8327.743407,18067.62779,23,42.59881279,7.532534385,27.83531669,57.3623089,18502.47977,3771.851269,11109.78713,25895.17241
WSA/EMAP West 2000-2004,NRSA 2008-2009,Std_Fed_Regions,Region_1,Phosphorus_Condition,Fair,-16.35376908,10.12199754,-36.19251972,3.484981553,-7103.138839,9,36.45085624,9.41211451,18.00345078,54.8982617,9904.373896,3519.16797,3006.93142,16801.81637,8,20.09708716,7.178201235,6.028071265,34.16610305,8729.021404,3403.152008,2058.966033,15399.07677
WSA/EMAP West 2000-2004,NRSA 2008-2009,Std_Fed_Regions,Region_1,Phosphorus_Condition,Poor,22.32611743,9.472096356,3.761149718,40.89108515,9697.184243,5,14.97798261,6.305760036,2.618920047,27.33704518,4069.795755,1786.978115,567.3830089,7572.208501,14,37.30410005,8.335011536,20.96777762,53.64042247,16202.76039,4513.720064,7356.031627,25049.48915
WSA/EMAP West 2000-2004,NRSA 2008-2009,Std_Fed_Regions,Region_2,Phosphorus_Condition,Good,10.54375426,9.884026269,-8.828581247,29.91608977,4579.331789,6,21.22623395,7.287467457,6.943060193,35.5094077,11023.41178,3713.740427,3744.61429,18302.20926,8,31.76998821,7.829786319,16.42388902,47.1160874,13798.24618,3760.895959,6427.025549,21169.46681
WSA/EMAP West 2000-2004,NRSA 2008-2009,Std_Fed_Regions,Region_2,Phosphorus_Condition,Fair,-13.35592113,10.33468418,-33.61152991,6.899687661,-5800.703684,9,38.26589142,8.947987747,20.7281577,55.80362514,19872.61043,4732.346723,10597.38129,29147.83957,7,24.9099703,8.086994594,9.059752149,40.76018844,10818.82373,3506.602657,3946.008817,17691.63865
WSA/EMAP West 2000-2004,NRSA 2008-2009,Std_Fed_Regions,Region_2,Phosphorus_Condition,Poor,2.812166864,10.3704859,-17.513612,23.13794573,1221.371894,9,40.50787463,8.840420448,23.18096894,57.83478032,21036.93869,4869.243411,11493.39697,30580.48041,14,43.32004149,8.583562903,26.49656735,60.14351564,18814.63075,3650.618469,11659.55003,25969.71147
WSA/EMAP West 2000-2004,NRSA 2008-2009,Std_Fed_Regions,Region_3,Phosphorus_Condition,Good,-18.37098647,6.76789358,-31.63581414,-5.1061588,-21330.48205,39,52.8609631,5.303108057,42.4670623,63.2548639,60891.08108,7045.344899,47082.45882,74699.70334,23,34.48997663,6.634911521,21.48578901,47.49416425,40046.17982,9843.002214,20754.24998,59338.10966
WSA/EMAP West 2000-2004,NRSA 2008-2009,Std_Fed_Regions,Region_3,Phosphorus_Condition,Fair,-0.925610631,5.70594401,-12.10905539,10.25783413,-1074.72296,18,16.10092483,3.958317004,8.342766064,23.8590836,18546.81909,4539.853707,9648.869327,27444.76885,21,15.1753142,3.938769721,7.455467403,22.895161,17619.99922,4403.195942,8989.893755,26250.10468
WSA/EMAP West 2000-2004,NRSA 2008-2009,Std_Fed_Regions,Region_3,Phosphorus_Condition,Poor,19.2965971,6.597833204,6.365081642,32.22811256,22405.20501,27,31.03811207,4.802357823,21.6256637,40.45056044,35753.11701,6126.91624,23744.58184,47761.65217,45,50.33470917,6.309197605,37.96890909,62.70050925,58443.43811,8450.936423,41879.90708,75006.96913
WSA/EMAP West 2000-2004,NRSA 2008-2009,Std_Fed_Regions,Region_4,Phosphorus_Condition,Good,-15.26319136,6.214375859,-27.44314423,-3.083238487,-30716.19142,42,38.50621266,4.885326168,28.93114932,48.08127601,72107.26466,8586.707873,55277.62648,88936.90283,32,23.24302131,4.092475921,15.2219159,31.26412672,46775.08622,8225.717219,30652.97672,62897.19571
WSA/EMAP West 2000-2004,NRSA 2008-2009,Std_Fed_Regions,Region_4,Phosphorus_Condition,Fair,-3.26066328,7.267525296,-17.50475112,10.98342456,-6561.875241,21,24.15940795,4.773271171,14.80396837,33.51484753,45241.24037,9616.946605,26392.37139,64090.10936,19,20.89874467,5.18877769,10.72892727,31.06856207,42057.38018,12091.88696,18357.71725,65757.04312
