Type,Subpopulation,Indicator,Category,NResp,Estimate.P,StdError.P,LCB95Pct.P,UCB95Pct.P,Estimate.U,StdError.U,LCB95Pct.U,UCB95Pct.U
Stream_Size,SmallStreams,Streambed_Sediment,Poor,104,23.02421724,2.359115052,18.4004367,27.64799778,171785.1262,19162.53391,134227.2499,209343.0025
Stream_Size,SmallStreams,Streambed_Sediment,Not Assessed,11,3.79400448,1.225201346,1.392653968,6.195354991,28307.30494,9363.387077,9955.403494,46659.20638
Stream_Size,SmallStreams,Streambed_Sediment,Total,498,100,0,100,100,746106.2603,25341.25323,696438.3166,795774.2039
Stream_Size,LargeStreams,Streambed_Sediment,Good,246,54.65559928,2.745176926,49.27515137,60.03604718,171287.9064,10284.91523,151129.8429,191445.9698
Stream_Size,LargeStreams,Streambed_Sediment,Fair,112,20.86805431,2.186442178,16.58270639,25.15340223,65399.43539,6968.571233,51741.28675,79057.58403
Stream_Size,LargeStreams,Streambed_Sediment,Poor,82,19.94057244,2.272495704,15.48656271,24.39458218,62492.75373,7385.28831,48017.85463,76967.65284
Stream_Size,LargeStreams,Streambed_Sediment,Not Assessed,16,4.535773973,1.125961867,2.328929265,6.742618681,14214.8881,3569.855788,7218.099325,21211.67687
Stream_Size,LargeStreams,Streambed_Sediment,Total,456,100,0,100,100,313394.9836,9561.683197,294654.4289,332135.5383
Stream_Size,RiversMajor,Streambed_Sediment,Good,230,50.69513085,2.235251898,46.31411763,55.07614406,31833.125,1558.051016,28779.40112,34886.84888
Stream_Size,RiversMajor,Streambed_Sediment,Fair,113,27.082886,2.018927221,23.12586136,31.03991064,17006.22685,1348.899269,14362.43286,19650.02083
Stream_Size,RiversMajor,Streambed_Sediment,Poor,76,17.25356364,1.703905437,13.91397035,20.59315693,10834.07497,1083.143221,8711.153267,12956.99667
Stream_Size,RiversMajor,Streambed_Sediment,Not Assessed,21,4.968419509,1.004234788,3.000155493,6.936683526,3119.832549,640.8461819,1863.797113,4375.867985
Stream_Size,RiversMajor,Streambed_Sediment,Total,440,100,0,100,100,62793.25937,1453.830649,59943.80366,65642.71508
Stream_Size,RiversOther,Streambed_Sediment,Good,225,46.37859131,2.375861819,41.72198771,51.0351949,40780.98999,2313.305644,36246.99425,45314.98574
Stream_Size,RiversOther,Streambed_Sediment,Fair,122,28.24154321,2.299532953,23.73454144,32.74854498,24832.96837,2177.61611,20564.91922,29101.01752
Stream_Size,RiversOther,Streambed_Sediment,Poor,90,20.67256744,1.810340864,17.12436455,24.22077033,18177.51989,1607.521461,15026.83572,21328.20406
Stream_Size,RiversOther,Streambed_Sediment,Not Assessed,22,4.707298046,1.020892041,2.706386414,6.708209679,4139.157079,895.4311417,2384.144291,5894.169867
Stream_Size,RiversOther,Streambed_Sediment,Total,459,100,0,100,100,87930.63533,2144.615213,83727.26675,92134.00391
Whole_Miss_Basin,Yes,Streambed_Sediment,Good,379,50.90681638,2.588762381,45.83293535,55.98069741,282784.0816,18893.99853,245752.525,319815.6383
Whole_Miss_Basin,Yes,Streambed_Sediment,Fair,254,25.32095042,2.173017492,21.0619144,29.57998644,140656.2464,13065.90628,115047.5407,166264.9522
Whole_Miss_Basin,Yes,Streambed_Sediment,Poor,182,21.42483231,2.21251151,17.08838943,25.76127518,119013.5616,13542.48239,92470.78389,145556.3394
Whole_Miss_Basin,Yes,Streambed_Sediment,Not Assessed,29,2.347400896,0.651450887,1.07058062,3.624221172,13039.66058,3633.697969,5917.743427,20161.57773
Whole_Miss_Basin,Yes,Streambed_Sediment,Total,844,100,0,100,100,555493.5503,23438.86427,509554.2205,601432.8801
National,National,Total_Nitrogen,Good,566,32.28678191,1.599794036,29.15124322,35.4223206,390742.7511,21866.96828,347884.2808,433601.2214
National,National,Total_Nitrogen,Fair,441,24.51499838,1.594314466,21.39019944,27.63979731,296686.6731,21715.45953,254125.1545,339248.1917
National,National,Total_Nitrogen,Poor,846,43.19821971,1.720367809,39.82636077,46.57007866,522795.7144,26067.18131,471704.9778,573886.4509
National,National,Total_Nitrogen,Total,1853,100,0,100,100,1210225.139,35978.07202,1139709.413,1280740.864
WSA3_Ecoregions,Eastern Highlands,Total_Nitrogen,Good,119,27.68845265,2.803847902,22.19301175,33.18389356,118346.8674,12800.4699,93258.40739,143435.3274
WSA3_Ecoregions,Eastern Highlands,Total_Nitrogen,Fair,110,27.8599559,3.159392867,21.66765966,34.05225213,119079.912,16020.04901,87681.19292,150478.6311
WSA3_Ecoregions,Eastern Highlands,Total_Nitrogen,Poor,274,44.45159145,3.339262686,37.90675685,50.99642605,189996.4098,17585.93405,155528.6124,224464.2072
WSA3_Ecoregions,Eastern Highlands,Total_Nitrogen,Total,503,100,0,100,100,427423.1892,24023.93031,380337.151,474509.2274
WSA3_Ecoregions,Plains and Lowlands,Total_Nitrogen,Good,221,26.19500752,2.145048742,21.99078924,30.3992258,144661.1875,13104.01872,118977.7827,170344.5922
WSA3_Ecoregions,Plains and Lowlands,Total_Nitrogen,Fair,223,22.4266362,2.099267522,18.31214746,26.54112494,123850.4636,12551.46341,99250.04731,148450.8798
WSA3_Ecoregions,Plains and Lowlands,Total_Nitrogen,Poor,457,51.37835628,2.41514353,46.64476194,56.11195062,283735.5181,18472.01692,247531.0302,319940.006
WSA3_Ecoregions,Plains and Lowlands,Total_Nitrogen,Total,901,100,0,100,100,552247.1691,23256.93062,506664.4227,597829.9155
WSA3_Ecoregions,West,Total_Nitrogen,Good,226,55.4031871,3.370060273,48.79799034,62.00838386,127734.6963,11885.64021,104439.2695,151030.123
WSA3_Ecoregions,West,Total_Nitrogen,Fair,108,23.31606288,2.96073008,17.51313855,29.1189872,53756.29753,7332.04185,39385.75957,68126.83549
WSA3_Ecoregions,West,Total_Nitrogen,Poor,115,21.28075003,2.323590005,16.7265973,25.83490275,49063.78646,5381.461464,38516.31581,59611.25712
WSA3_Ecoregions,West,Total_Nitrogen,Total,449,100,0,100,100,230554.7803,13340.38394,204408.1082,256701.4523
WSA9_Ecoregions,Coastal Plains,Total_Nitrogen,Good,60,33.46911251,4.87249811,23.9191917,43.01903332,66544.59843,11134.00372,44722.35214,88366.84472
WSA9_Ecoregions,Coastal Plains,Total_Nitrogen,Fair,79,25.42417746,4.579870374,16.44779647,34.40055844,50549.34392,9951.533755,31044.69617,70053.99167
WSA9_Ecoregions,Coastal Plains,Total_Nitrogen,Poor,79,41.10671003,5.224738018,30.86641169,51.34700837,81729.9685,13720.61756,54838.05225,108621.8848
WSA9_Ecoregions,Coastal Plains,Total_Nitrogen,Total,218,100,0,100,100,198823.9108,18676.69319,162218.2649,235429.5568
WSA9_Ecoregions,Northern Appalachians,Total_Nitrogen,Good,79,36.09486224,4.469240235,27.33531234,44.85441214,49840.40511,7023.966843,36073.68307,63607.12716
WSA9_Ecoregions,Northern Appalachians,Total_Nitrogen,Fair,39,19.69688828,5.703987469,8.517278271,30.87649829,27197.80131,9399.16563,8775.775188,45619.82743
WSA9_Ecoregions,Northern Appalachians,Total_Nitrogen,Poor,134,44.20824948,4.566280325,35.2585045,53.15799446,61043.50944,6141.022776,49007.32597,73079.69291
WSA9_Ecoregions,Northern Appalachians,Total_Nitrogen,Total,252,100,0,100,100,138081.7159,12654.18848,113279.9622,162883.4695
WSA9_Ecoregions,Northern Plains,Total_Nitrogen,Good,67,47.40451977,3.356678763,40.82555029,53.98348926,12850.28664,1139.773437,10616.37175,15084.20153
WSA9_Ecoregions,Northern Plains,Total_Nitrogen,Fair,38,18.27169968,2.650629189,13.07656193,23.46683742,4953.042016,703.7881606,3573.642569,6332.441464
WSA9_Ecoregions,Northern Plains,Total_Nitrogen,Poor,67,34.32378055,3.205718381,28.04068798,40.60687312,9304.395882,954.5793152,7433.454804,11175.33696
WSA9_Ecoregions,Northern Plains,Total_Nitrogen,Total,172,100,0,100,100,27107.72454,1154.911258,24844.14006,29371.30901
WSA9_Ecoregions,Southern Appalachians,Total_Nitrogen,Good,40,23.6766826,3.631116094,16.55982583,30.79353936,68506.46226,11172.6733,46608.42498,90404.49954
WSA9_Ecoregions,Southern Appalachians,Total_Nitrogen,Fair,71,31.75559647,3.923526076,24.06562667,39.44556627,91882.1107,13006.46813,66389.9016,117374.3198
WSA9_Ecoregions,Southern Appalachians,Total_Nitrogen,Poor,140,44.56772093,4.464935334,35.81660849,53.31883338,128952.9004,16535.29758,96544.31266,161361.4881
WSA9_Ecoregions,Southern Appalachians,Total_Nitrogen,Total,251,100,0,100,100,289341.4733,20661.43344,248845.8079,329837.1387
WSA9_Ecoregions,Southern Plains,Total_Nitrogen,Good,31,19.2250927,3.250713298,12.85381171,25.59637368,7462.726478,1047.463954,5409.734853,9515.718104
WSA9_Ecoregions,Southern Plains,Total_Nitrogen,Fair,37,23.90019191,4.180326743,15.70690205,32.09348177,9277.489468,1315.93607,6698.302165,11856.67677
WSA9_Ecoregions,Southern Plains,Total_Nitrogen,Poor,65,56.87471539,5.646254717,45.8082595,67.94117128,22077.41992,4154.800556,13934.16047,30220.67937
WSA9_Ecoregions,Southern Plains,Total_Nitrogen,Total,133,100,0,100,100,38817.63587,3944.406241,31086.7417,46548.53004
WSA9_Ecoregions,Temporate Plains,Total_Nitrogen,Good,40,19.49623954,2.753377149,14.09971949,24.89275958,36233.81607,5312.700427,25821.11457,46646.51757
WSA9_Ecoregions,Temporate Plains,Total_Nitrogen,Fair,33,14.87557654,2.686659734,9.609820221,20.14133285,27646.30088,5196.196286,17461.9433,37830.65845
WSA9_Ecoregions,Temporate Plains,Total_Nitrogen,Poor,146,65.62818393,3.401417269,58.96152858,72.29483927,121970.1646,9969.601244,102430.1052,141510.224
WSA9_Ecoregions,Temporate Plains,Total_Nitrogen,Total,219,100,0,100,100,185850.2816,10720.31333,164838.8535,206861.7096
WSA9_Ecoregions,Upper Midwest,Total_Nitrogen,Good,23,21.22013347,3.794981281,13.78210683,28.6581601,21569.75985,4117.490493,13499.62677,29639.89292
WSA9_Ecoregions,Upper Midwest,Total_Nitrogen,Fair,36,30.91492788,4.573259402,21.95150416,39.87835159,31424.28727,5385.996773,20867.92757,41980.64696
WSA9_Ecoregions,Upper Midwest,Total_Nitrogen,Poor,100,47.86493866,4.301406113,39.43433759,56.29553972,48653.56919,5441.728414,37987.97749,59319.1609
WSA9_Ecoregions,Upper Midwest,Total_Nitrogen,Total,159,100,0,100,100,101647.6163,7458.750368,87028.73421,116266.4984
WSA9_Ecoregions,Western Mountains,Total_Nitrogen,Good,146,59.59643942,3.91757753,51.91812856,67.27475029,111169.7757,11641.70064,88352.46175,133987.0897
WSA9_Ecoregions,Western Mountains,Total_Nitrogen,Fair,60,19.87202985,3.378867219,13.2495718,26.49448791,37068.81021,6696.518602,23943.87493,50193.74549
WSA9_Ecoregions,Western Mountains,Total_Nitrogen,Poor,60,20.53153072,2.650882521,15.33589646,25.72716499,38299.02739,4818.355299,28855.22454,47742.83024
WSA9_Ecoregions,Western Mountains,Total_Nitrogen,Total,266,100,0,100,100,186537.6133,12551.4006,161937.3202,211137.9065
WSA9_Ecoregions,Xeric,Total_Nitrogen,Good,80,37.63286394,4.997127789,27.83867345,47.42705444,16564.92054,1879.45145,12881.26339,20248.5777
WSA9_Ecoregions,Xeric,Total_Nitrogen,Fair,48,37.91131616,6.160046016,25.83784783,49.9847845,16687.48732,3840.145982,9160.939502,24214.03514
WSA9_Ecoregions,Xeric,Total_Nitrogen,Poor,55,24.45581989,3.441332316,17.7109325,31.20070729,10764.75907,1390.189256,8040.038194,13489.47994
WSA9_Ecoregions,Xeric,Total_Nitrogen,Total,183,100,0,100,100,44017.16693,3815.110879,36539.68701,51494.64685
Std_Fed_Regions,Region_1,Total_Nitrogen,Good,56,45.11294841,7.900966457,29.62733871,60.59855811,24368.35552,3668.016756,17179.17478,31557.53625
Std_Fed_Regions,Region_1,Total_Nitrogen,Fair,25,26.06423234,10.23991913,5.994359647,46.13410503,14078.93969,7269.486272,0,28326.87097
Std_Fed_Regions,Region_1,Total_Nitrogen,Poor,49,28.82281925,6.182044916,16.70623387,40.93940464,15569.02688,3283.846064,9132.806867,22005.2469
Std_Fed_Regions,Region_1,Total_Nitrogen,Total,130,100,0,100,100,54016.32209,8575.785692,37208.09099,70824.55319
Std_Fed_Regions,Region_2,Total_Nitrogen,Good,10,20.99419434,5.945087473,9.342037009,32.64635167,10708.48632,3514.682694,3819.834819,17597.13781
Std_Fed_Regions,Region_2,Total_Nitrogen,Fair,12,14.90099678,4.29102192,6.490748358,23.3112452,7600.535534,2285.042246,3121.935029,12079.13604
Std_Fed_Regions,Region_2,Total_Nitrogen,Poor,71,64.10480888,5.439889372,53.44282163,74.76679613,32697.87149,3209.455741,26407.45383,38988.28916
Std_Fed_Regions,Region_2,Total_Nitrogen,Total,93,100,0,100,100,51006.89334,4689.372779,41815.89159,60197.8951
Std_Fed_Regions,Region_3,Total_Nitrogen,Good,25,29.15689698,5.816597036,17.75657627,40.55721768,40885.38662,8728.477379,23777.88532,57992.88792
Std_Fed_Regions,Region_3,Total_Nitrogen,Fair,32,25.47349373,5.058603452,15.55881316,35.38817431,35720.31827,7484.707586,21050.56097,50390.07558
Std_Fed_Regions,Region_3,Total_Nitrogen,Poor,77,45.36960929,6.81834699,32.00589476,58.73332382,63619.73354,13363.63058,37427.4989,89811.96818
Std_Fed_Regions,Region_3,Total_Nitrogen,Total,134,100,0,100,100,140225.4384,15737.29835,109380.9005,171069.9764
Std_Fed_Regions,Region_4,Total_Nitrogen,Good,56,28.55890499,3.625208125,21.45362763,35.66418236,70843.30364,9409.985514,52400.07094,89286.53634
Std_Fed_Regions,Region_4,Total_Nitrogen,Fair,79,28.04708535,4.080034284,20.05036509,36.0438056,69573.68232,11131.82408,47755.70804,91391.6566
Std_Fed_Regions,Region_4,Total_Nitrogen,Poor,86,43.39400966,4.405709434,34.75897784,52.02904148,107643.3079,14495.71793,79232.22279,136054.3929
Std_Fed_Regions,Region_4,Total_Nitrogen,Total,221,100,0,100,100,248060.2938,17676.90924,213414.1883,282706.3993
Std_Fed_Regions,Region_5,Total_Nitrogen,Good,42,20.86672375,2.903846267,15.17528965,26.55815785,48162.59635,7120.370037,34206.92752,62118.26518
Std_Fed_Regions,Region_5,Total_Nitrogen,Fair,53,24.14293381,3.366463416,17.54478676,30.74108086,55724.43425,8817.078375,38443.27819,73005.59032
Std_Fed_Regions,Region_5,Total_Nitrogen,Poor,184,54.99034244,3.620984072,47.89334407,62.0873408,126923.5026,10792.86763,105769.8707,148077.1344
Std_Fed_Regions,Region_5,Total_Nitrogen,Total,279,100,0,100,100,230810.5332,13580.32469,204193.5859,257427.4805
Std_Fed_Regions,Region_6,Total_Nitrogen,Good,52,30.31297758,6.175050804,18.2101004,42.41585476,37913.39598,9194.564579,19892.38056,55934.41141
Std_Fed_Regions,Region_6,Total_Nitrogen,Fair,68,31.46217091,6.22885107,19.25384715,43.67049468,39350.72829,9378.433978,20969.33546,57732.12112
Std_Fed_Regions,Region_6,Total_Nitrogen,Poor,76,38.22485151,6.096188724,26.27654117,50.17316185,47809.02596,8680.574316,30795.41293,64822.63898
Std_Fed_Regions,Region_6,Total_Nitrogen,Total,196,100,0,100,100,125073.1502,14621.83906,96414.87229,153731.4282
Std_Fed_Regions,Region_7,Total_Nitrogen,Good,34,17.65247671,2.946227542,11.87797684,23.42697658,18377.4724,3075.840931,12348.93495,24406.00984
Std_Fed_Regions,Region_7,Total_Nitrogen,Fair,28,15.71019843,3.453241274,8.941969906,22.47842696,16355.42382,3785.925424,8935.146337,23775.7013
Std_Fed_Regions,Region_7,Total_Nitrogen,Poor,112,66.63732486,3.960296913,58.87528554,74.39936417,69374.15175,6935.278089,55781.25647,82967.04702
Std_Fed_Regions,Region_7,Total_Nitrogen,Total,174,100,0,100,100,104107.048,7479.048861,89448.38155,118765.7144
Std_Fed_Regions,Region_8,Total_Nitrogen,Good,128,46.17514776,4.368250346,37.61353441,54.73676111,59233.75505,8186.759028,43188.00221,75279.5079
Std_Fed_Regions,Region_8,Total_Nitrogen,Fair,74,22.31915725,3.255225785,15.93903195,28.69928255,28631.14809,4269.692043,20262.70546,36999.59072
Std_Fed_Regions,Region_8,Total_Nitrogen,Poor,138,31.50569499,3.32174942,24.99518576,38.01620422,40415.69351,4241.308119,32102.88235,48728.50467
Std_Fed_Regions,Region_8,Total_Nitrogen,Total,340,100,0,100,100,128280.5967,8953.362415,110732.3288,145828.8645
Std_Fed_Regions,Region_9,Total_Nitrogen,Good,60,56.87034451,7.695406163,41.78762558,71.95306343,14794.12862,1915.949175,11038.93724,18549.32
Std_Fed_Regions,Region_9,Total_Nitrogen,Fair,29,28.7722433,8.406621588,12.29556776,45.24891885,7484.749244,2807.890895,1981.384217,12988.11427
Std_Fed_Regions,Region_9,Total_Nitrogen,Poor,24,14.35741219,3.620035959,7.26227209,21.4525523,3734.906206,901.8290331,1967.353781,5502.458631
Std_Fed_Regions,Region_9,Total_Nitrogen,Total,113,100,0,100,100,26013.78407,3110.723207,19916.87862,32110.68952
Std_Fed_Regions,Region_10,Total_Nitrogen,Good,103,63.77782575,5.033713084,53.9119294,73.64372211,65455.87061,8241.809842,49302.22015,81609.52106
Std_Fed_Regions,Region_10,Total_Nitrogen,Fair,41,21.59844156,4.743299814,12.30174475,30.89513836,22166.71358,5272.969788,11831.8827,32501.54445
Std_Fed_Regions,Region_10,Total_Nitrogen,Poor,29,14.62373269,3.115943112,8.516596411,20.73086896,15008.49462,3261.602659,8615.870874,21401.11836
Std_Fed_Regions,Region_10,Total_Nitrogen,Total,173,100,0,100,100,102631.0788,9299.556324,84404.28333,120857.8743
Major_Basins,Arkansas-White-Red Region,Total_Nitrogen,Good,38,49.90565679,5.892319051,38.35692367,61.45438992,25252.14635,4485.563496,16460.60345,34043.68925
Major_Basins,Arkansas-White-Red Region,Total_Nitrogen,Fair,35,20.19675803,4.576258207,11.22745676,29.1660593,10219.51262,2159.968015,5986.053106,14452.97214
Major_Basins,Arkansas-White-Red Region,Total_Nitrogen,Poor,35,29.89758518,5.414947216,19.28448366,40.5106867,15128.10862,2902.951142,9438.428929,20817.7883
Major_Basins,Arkansas-White-Red Region,Total_Nitrogen,Total,108,100,0,100,100,50599.76759,4704.529668,41379.05888,59820.4763
Major_Basins,California Region,Total_Nitrogen,Good,39,72.1718354,5.573045053,61.24886781,83.09480299,14364.72496,2260.882475,9933.47673,18795.97318
Major_Basins,California Region,Total_Nitrogen,Fair,12,14.94722804,4.44484383,6.235494214,23.65896186,2975.022298,826.4150926,1355.27848,4594.766115
Major_Basins,California Region,Total_Nitrogen,Poor,17,12.88093656,3.518506629,5.984790289,19.77708283,2563.757868,650.1791115,1289.430226,3838.08551
Major_Basins,California Region,Total_Nitrogen,Total,68,100,0,100,100,19903.50512,2045.770216,15893.86918,23913.14106
Major_Basins,Great Basin Region,Total_Nitrogen,Good,12,41.76459674,17.20944389,8.034706517,75.49448697,3776.965055,1463.205055,909.1358455,6644.794265
Major_Basins,Great Basin Region,Total_Nitrogen,Fair,8,45.4350506,19.54615653,7.125287776,83.74481343,4108.901122,2807.066801,0,9610.650953
Major_Basins,Great Basin Region,Total_Nitrogen,Poor,6,12.80035265,6.281572954,0.488695896,25.11200941,1157.594911,445.7615152,283.9183958,2031.271427
Major_Basins,Great Basin Region,Total_Nitrogen,Total,26,100,0,100,100,9043.461089,2970.447906,3221.490175,14865.432
Major_Basins,Great Lakes Region,Total_Nitrogen,Good,25,25.17781468,4.518977031,16.32078245,34.03484691,26066.39911,4975.399907,16314.79449,35818.00374
Major_Basins,Great Lakes Region,Total_Nitrogen,Fair,19,21.15651873,5.385678965,10.60078192,31.71225553,21903.18215,6255.808386,9642.023014,34164.34128
Major_Basins,Great Lakes Region,Total_Nitrogen,Poor,69,53.66566659,5.191892084,43.4897451,63.84158809,55559.65448,6753.615044,42322.81223,68796.49673
Major_Basins,Great Lakes Region,Total_Nitrogen,Total,113,100,0,100,100,103529.2357,8976.159507,85936.28638,121122.1851
Major_Basins,Lower Colorado Region,Total_Nitrogen,Good,13,30.83629603,11.78009929,7.747725693,53.92486637,882.9847889,294.8662608,305.0575375,1460.91204
Major_Basins,Lower Colorado Region,Total_Nitrogen,Fair,7,27.33740542,9.240431386,9.226492698,45.44831813,782.7954799,289.3678762,215.6448643,1349.946096
Major_Basins,Lower Colorado Region,Total_Nitrogen,Poor,6,41.82629855,14.60815543,13.19484003,70.45775708,1197.679039,569.3578517,81.75815536,2313.599923
Major_Basins,Lower Colorado Region,Total_Nitrogen,Total,26,100,0,100,100,2863.459308,565.5668466,1754.968658,3971.949958
Major_Basins,Lower Mississippi Region,Total_Nitrogen,Good,15,33.63574581,9.903755114,14.22474247,53.04674914,23211.60835,8682.908421,6193.420566,40229.79614
Major_Basins,Lower Mississippi Region,Total_Nitrogen,Fair,20,22.15614539,7.250070806,7.94626773,36.36602306,15289.67939,4977.536417,5533.887281,25045.4715
Major_Basins,Lower Mississippi Region,Total_Nitrogen,Poor,26,44.2081088,9.329127706,25.92335449,62.49286311,30507.46409,7937.196728,14950.84436,46064.08381
Major_Basins,Lower Mississippi Region,Total_Nitrogen,Total,61,100,0,100,100,69008.75183,11527.02497,46416.19804,91601.30562
Major_Basins,Mid-Atlantic Region,Total_Nitrogen,Good,25,40.005243,6.025566835,28.19534901,51.81513698,35572.49758,7059.928595,21735.2918,49409.70336
Major_Basins,Mid-Atlantic Region,Total_Nitrogen,Fair,20,24.09562805,6.117633983,12.10528577,36.08597033,21425.73339,6309.630894,9059.084081,33792.3827
Major_Basins,Mid-Atlantic Region,Total_Nitrogen,Poor,96,35.89912895,5.166132348,25.77369561,46.02456229,31921.35786,4462.448518,23175.11948,40667.59623
Major_Basins,Mid-Atlantic Region,Total_Nitrogen,Total,141,100,0,100,100,88919.58883,9588.325415,70126.81634,107712.3613
Major_Basins,Missouri Region,Total_Nitrogen,Good,103,30.69496488,3.945495856,22.9619351,38.42799466,39625.96868,6090.112389,27689.56773,51562.36962
Major_Basins,Missouri Region,Total_Nitrogen,Fair,72,20.43572063,3.38141193,13.80827503,27.06316623,26381.69579,4675.872746,17217.15361,35546.23796
Major_Basins,Missouri Region,Total_Nitrogen,Poor,165,48.86931449,4.148080312,40.73922647,56.9994025,63088.32516,6634.163646,50085.60335,76091.04698
Major_Basins,Missouri Region,Total_Nitrogen,Total,340,100,0,100,100,129095.9896,9024.163723,111408.9537,146783.0255
Major_Basins,New England Region,Total_Nitrogen,Good,53,44.29644252,8.020630835,28.57629495,60.01659009,23291.00532,3654.732841,16127.86058,30454.15006
Major_Basins,New England Region,Total_Nitrogen,Fair,25,26.77629987,10.4319993,6.329956964,47.22264278,14078.93969,7265.798707,0,28319.64347
Major_Basins,New England Region,Total_Nitrogen,Poor,48,28.92725761,6.332369107,16.51604222,41.33847299,15209.91015,3272.222359,8796.47218,21623.34812
Major_Basins,New England Region,Total_Nitrogen,Total,126,100,0,100,100,52579.85516,8572.698225,35777.67539,69382.03493
Major_Basins,Ohio-Tennessee Region,Total_Nitrogen,Good,31,25.84532267,4.174273603,17.66389675,34.0267486,49262.96471,8753.149227,32107.10748,66418.82195
Major_Basins,Ohio-Tennessee Region,Total_Nitrogen,Fair,46,26.88507032,4.360897229,18.33786881,35.43227183,51244.79532,9158.686461,33294.09971,69195.49093
Major_Basins,Ohio-Tennessee Region,Total_Nitrogen,Poor,90,47.26960701,4.874604412,37.71555792,56.8236561,90099.12593,11973.22621,66632.03377,113566.2181
Major_Basins,Ohio-Tennessee Region,Total_Nitrogen,Total,167,100,0,100,100,190606.886,15071.98416,161066.3398,220147.4321
Major_Basins,Pacific Northwest Region,Total_Nitrogen,Good,121,64.30465558,4.700548936,55.09174896,73.5175622,78221.1905,9649.50734,59308.50365,97133.87736
Major_Basins,Pacific Northwest Region,Total_Nitrogen,Fair,45,21.34773442,4.24516947,13.02735515,29.66811369,25967.71861,5486.676532,15214.03021,36721.407
Major_Basins,Pacific Northwest Region,Total_Nitrogen,Poor,31,14.34761,2.894782909,8.673939754,20.02128024,17452.65758,3576.455011,10442.93457,24462.3806
Major_Basins,Pacific Northwest Region,Total_Nitrogen,Total,197,100,0,100,100,121641.5667,10620.39542,100825.9742,142457.1592
Major_Basins,Rio Grande-Texas-Gulf Region,Total_Nitrogen,Good,17,13.96849048,4.54218778,5.065966021,22.87101494,5982.431661,1584.597524,2876.677585,9088.185737
Major_Basins,Rio Grande-Texas-Gulf Region,Total_Nitrogen,Fair,28,50.95631139,9.87433927,31.60296205,70.30966073,21823.59297,7235.833436,7641.620033,36005.5659
Major_Basins,Rio Grande-Texas-Gulf Region,Total_Nitrogen,Poor,32,35.07519813,7.989349168,19.4163615,50.73403476,15022.02232,3312.064639,8530.494916,21513.54973
Major_Basins,Rio Grande-Texas-Gulf Region,Total_Nitrogen,Total,77,100,0,100,100,42828.04695,7512.096588,28104.60819,57551.48571
Major_Basins,Souris-Red-Rainy Region,Total_Nitrogen,Good,1,0.341847844,0.315886483,0,0.960973974,71.25049246,61.52935051,0,191.8458034
Major_Basins,Souris-Red-Rainy Region,Total_Nitrogen,Fair,9,37.40862667,9.864946288,18.07368724,56.74356611,7796.986648,2262.043854,3363.462163,12230.51113
Major_Basins,Souris-Red-Rainy Region,Total_Nitrogen,Poor,15,62.24952548,9.926250728,42.79443156,81.70461941,12974.51316,3113.065527,6873.016844,19076.00947
Major_Basins,Souris-Red-Rainy Region,Total_Nitrogen,Total,25,100,0,100,100,20842.7503,3302.803084,14369.37521,27316.12539
Major_Basins,South-Atlantic Region,Total_Nitrogen,Good,41,26.53069311,4.591363877,17.53178527,35.52960094,43949.00403,7379.205962,29486.02611,58411.98195
Major_Basins,South-Atlantic Region,Total_Nitrogen,Fair,55,26.30826791,4.813977841,16.87304472,35.7434911,43580.54906,8096.646856,27711.41283,59449.6853
Major_Basins,South-Atlantic Region,Total_Nitrogen,Poor,52,47.16103898,6.038688842,35.32542634,58.99665163,78123.8803,15537.98166,47669.99585,108577.7648
Major_Basins,South-Atlantic Region,Total_Nitrogen,Total,148,100,0,100,100,165653.4334,17158.38083,132023.6249,199283.2419
Major_Basins,Upper Colorado Region,Total_Nitrogen,Good,22,41.68652731,6.654048882,28.64483115,54.72822347,11224.80018,2043.724613,7219.173543,15230.42682
Major_Basins,Upper Colorado Region,Total_Nitrogen,Fair,15,21.75726669,5.534007211,10.91081186,32.60372151,5858.510813,1579.57104,2762.608463,8954.413163
Major_Basins,Upper Colorado Region,Total_Nitrogen,Poor,25,36.556206,6.040905544,24.7162487,48.3961633,9843.374687,1936.748818,6047.416756,13639.33262
Major_Basins,Upper Colorado Region,Total_Nitrogen,Total,62,100,0,100,100,26926.68568,2569.7676,21890.03373,31963.33762
Major_Basins,Upper Mississippi Region,Total_Nitrogen,Good,10,8.59582032,2.63323001,3.434784338,13.7568563,9986.809313,3101.639158,3907.708271,16065.91035
Major_Basins,Upper Mississippi Region,Total_Nitrogen,Fair,25,20.01086801,3.916589795,12.33449307,27.68724295,23249.05775,5074.552208,13303.11818,33194.99731
Major_Basins,Upper Mississippi Region,Total_Nitrogen,Poor,133,71.39331167,4.211821195,63.13829382,79.64832952,82946.28823,7724.637807,67806.27634,98086.30013
Major_Basins,Upper Mississippi Region,Total_Nitrogen,Total,168,100,0,100,100,116182.1553,8847.764638,98840.85526,133523.4553
Land_Owner,BLM,Total_Nitrogen,Good,16,35.67911928,13.77041598,8.689599911,62.66863866,6701.297107,3224.418332,381.5533049,13021.04091
Land_Owner,BLM,Total_Nitrogen,Fair,15,39.71423497,13.08863441,14.06098292,65.36748703,7459.177617,2846.689172,1879.769365,13038.58587
Land_Owner,BLM,Total_Nitrogen,Poor,15,24.60664574,6.640502365,11.59150027,37.62179122,4621.651186,1125.789226,2415.144848,6828.157523
